"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"98","0.775246661","192.168.0.50","20.202.144.67","STUN","150","3478","25822","Binding Request user: dMHu:QtKP"
"99","0.776265096","20.202.144.136","192.168.0.50","UDP","172","24866","3478","3478  >  24866 Len=130"
"100","0.788637379","192.168.0.50","20.202.144.136","UDP","125","3478","24866","24866  >  3478 Len=83"
"101","0.796061658","192.168.0.50","20.202.144.67","RTCP","90","3478","25822","Sender Report   "
"102","0.796105098","192.168.0.50","20.202.144.67","RTCP","186","3478","25822","Receiver Report   (PSE:Unknown  [Malformed Packet]"
"103","0.806439336","20.202.144.136","192.168.0.50","UDP","175","24866","3478","3478  >  24866 Len=133"
"104","0.808717411","20.202.144.136","192.168.0.50","UDP","166","24866","3478","3478  >  24866 Len=124"
"105","0.810553630","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"106","0.831411968","192.168.0.50","20.202.144.136","UDP","126","3478","24866","24866  >  3478 Len=84"
"107","0.833673489","20.202.144.136","192.168.0.50","UDP","176","24866","3478","3478  >  24866 Len=134"
"108","0.852974303","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"109","0.855345327","20.202.1.4","192.168.0.50","STUN","122","25822","3478","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.144.67:3481"
"110","0.861595629","20.202.144.136","192.168.0.50","UDP","167","24866","3478","3478  >  24866 Len=125"
"111","0.868432473","20.202.144.136","192.168.0.50","UDP","169","24866","3478","3478  >  24866 Len=127"
"112","0.868827994","192.168.0.50","20.202.144.136","UDP","134","3478","24866","24866  >  3478 Len=92"
"113","0.889169227","20.202.144.136","192.168.0.50","UDP","164","24866","3478","3478  >  24866 Len=122"
"114","0.890497012","192.168.0.50","20.202.144.136","UDP","126","3478","24866","24866  >  3478 Len=84"
"115","0.912492642","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
"116","0.912791978","192.168.0.50","20.202.144.136","RTCP","146","3478","24866","Payload-specific Feedback   ALFB  "
"117","0.914617599","20.202.144.136","192.168.0.50","UDP","170","24866","3478","3478  >  24866 Len=128"
"118","0.928304662","192.168.0.50","20.202.144.136","UDP","129","3478","24866","24866  >  3478 Len=87"
"119","0.933400795","20.202.144.136","192.168.0.50","UDP","168","24866","3478","3478  >  24866 Len=126"
"120","0.944234723","20.202.144.136","192.168.0.50","UDP","157","24866","3478","3478  >  24866 Len=115"
"121","0.949823014","192.168.0.50","20.202.144.136","UDP","125","3478","24866","24866  >  3478 Len=83"
"122","0.971841103","192.168.0.50","20.202.144.136","UDP","119","3478","24866","24866  >  3478 Len=77"
"123","0.976162436","20.202.144.136","192.168.0.50","UDP","169","24866","3478","3478  >  24866 Len=127"
"124","0.987720628","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"125","0.998294533","20.202.144.136","192.168.0.50","UDP","197","24866","3478","3478  >  24866 Len=155"
"126","1.009243682","20.202.144.136","192.168.0.50","UDP","166","24866","3478","3478  >  24866 Len=124"
"127","1.013284056","192.168.0.50","20.202.144.136","UDP","120","3478","24866","24866  >  3478 Len=78"
"128","1.028035156","20.202.144.136","192.168.0.50","UDP","176","24866","3478","3478  >  24866 Len=134"
"129","1.034139667","192.168.0.50","20.202.144.136","UDP","136","3478","24866","24866  >  3478 Len=94"
"130","1.049512290","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"131","1.054487242","20.202.144.136","192.168.0.50","UDP","166","24866","3478","3478  >  24866 Len=124"
"132","1.069962115","192.168.0.50","20.202.144.136","UDP","128","3478","24866","24866  >  3478 Len=86"
"133","1.073286498","20.202.144.136","192.168.0.50","UDP","156","24866","3478","3478  >  24866 Len=114"
"134","1.086375872","20.202.144.136","192.168.0.50","UDP","148","24866","3478","3478  >  24866 Len=106"
"135","1.090094090","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"136","1.106190521","192.168.0.50","20.202.144.136","UDP","131","3478","24866","24866  >  3478 Len=89"
"137","1.116130855","20.202.144.136","192.168.0.50","UDP","152","24866","3478","3478  >  24866 Len=110"
"138","1.132234663","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"139","1.135509406","20.202.144.136","192.168.0.50","UDP","159","24866","3478","3478  >  24866 Len=117"
"140","1.152324295","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
"141","1.156259016","20.202.144.136","192.168.0.50","UDP","146","24866","3478","3478  >  24866 Len=104"
"142","1.168561258","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"143","1.175163020","20.202.144.136","192.168.0.50","UDP","159","24866","3478","3478  >  24866 Len=117"
"144","1.189025501","192.168.0.50","20.202.144.136","UDP","128","3478","24866","24866  >  3478 Len=86"
"145","1.194203526","20.202.144.136","192.168.0.50","UDP","161","24866","3478","3478  >  24866 Len=119"
"146","1.209709533","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"147","1.215319847","20.202.144.136","192.168.0.50","UDP","163","24866","3478","3478  >  24866 Len=121"
