"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"197","1.761419699","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"198","1.773874369","fe80::6060:b11a:474:2523","ff02::16","ICMPv6","90","","","Multicast Listener Report Message v2"
"199","1.779749153","20.202.144.62","192.168.0.40","UDP","159","10704","3478","3478  >  10704 Len=117"
"200","1.781955710","192.168.0.40","20.202.144.62","UDP","129","3478","10704","10704  >  3478 Len=87"
"201","1.787920277","20.202.144.62","192.168.0.40","UDP","169","10704","3478","3478  >  10704 Len=127"
"202","1.801616508","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"203","1.814229984","20.202.144.62","192.168.0.40","UDP","170","10704","3478","3478  >  10704 Len=128"
"204","1.821738235","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"205","1.837211366","192.168.0.40","20.202.144.62","UDP","126","3478","10704","10704  >  3478 Len=84"
"206","1.840151929","20.202.144.62","192.168.0.40","UDP","180","10704","3478","3478  >  10704 Len=138"
"207","1.848280235","20.202.144.62","192.168.0.40","UDP","171","10704","3478","3478  >  10704 Len=129"
"208","1.863958324","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"209","1.876266669","20.202.144.62","192.168.0.40","UDP","163","10704","3478","3478  >  10704 Len=121"
"210","1.886396005","192.168.0.40","20.202.144.62","UDP","127","3478","10704","10704  >  3478 Len=85"
"211","1.894933965","20.202.144.62","192.168.0.40","UDP","152","10704","3478","3478  >  10704 Len=110"
"212","1.902169098","192.168.0.40","20.202.144.62","UDP","125","3478","10704","10704  >  3478 Len=83"
"213","1.920340505","20.202.144.62","192.168.0.40","UDP","154","10704","3478","3478  >  10704 Len=112"
"214","1.923640567","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"215","1.930335054","20.202.144.62","192.168.0.40","UDP","138","10704","3478","3478  >  10704 Len=96"
"216","1.944393830","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"217","1.950185257","20.202.144.62","192.168.0.40","UDP","137","10704","3478","3478  >  10704 Len=95"
"218","1.959809807","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"219","1.969314004","BelkinIn_73:0c:6b","Spanning-tree-(for-bridges)_00","STP","60","","","Conf. Root = 32768/0/60:38:e0:73:0c:6b  Cost = 0  Port = 0x8001"
"220","1.979170948","BelkinIn_73:0c:6b","Broadcast","ARP","60","","","Who has 192.168.0.26? Tell 192.168.0.10"
"221","1.980003513","20.202.144.62","192.168.0.40","UDP","131","10704","3478","3478  >  10704 Len=89"
"222","1.980970904","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"223","2.000330986","20.202.144.62","192.168.0.40","UDP","144","10704","3478","3478  >  10704 Len=102"
"224","2.002237367","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"225","2.015079097","20.202.144.62","192.168.0.40","UDP","171","10704","3478","3478  >  10704 Len=129"
"226","2.024799192","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"227","2.028875040","192.168.0.40","20.202.144.141","RTCP","142","3478","4788","Receiver Report   ([Malformed Packet]"
"228","2.033551905","20.202.144.62","192.168.0.40","UDP","152","10704","3478","3478  >  10704 Len=110"
"229","2.040866406","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"230","2.061635194","20.202.144.62","192.168.0.40","UDP","177","10704","3478","3478  >  10704 Len=135"
"231","2.062741569","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"232","2.069607795","20.202.144.62","192.168.0.40","UDP","154","10704","3478","3478  >  10704 Len=112"
"233","2.079067141","192.168.0.40","20.202.144.62","UDP","143","3478","10704","10704  >  3478 Len=101"
"234","2.095840291","20.202.144.62","192.168.0.40","UDP","174","10704","3478","3478  >  10704 Len=132"
"235","2.099957413","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"236","2.113948211","20.202.144.62","192.168.0.40","UDP","167","10704","3478","3478  >  10704 Len=125"
"237","2.121327312","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"238","2.140920027","20.202.144.62","192.168.0.40","UDP","179","10704","3478","3478  >  10704 Len=137"
"239","2.142802835","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"240","2.148494993","20.202.144.62","192.168.0.40","UDP","174","10704","3478","3478  >  10704 Len=132"
"241","2.164093901","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"242","2.172796813","20.202.144.62","192.168.0.40","UDP","168","10704","3478","3478  >  10704 Len=126"
"243","2.180011456","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"244","2.200439539","20.202.144.62","192.168.0.40","UDP","171","10704","3478","3478  >  10704 Len=129"
"245","2.201061017","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"246","2.222086197","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"247","2.223088543","20.202.144.62","192.168.0.40","UDP","161","10704","3478","3478  >  10704 Len=119"
"248","2.235185110","20.202.144.62","192.168.0.40","UDP","162","10704","3478","3478  >  10704 Len=120"
"249","2.240093388","20.202.144.62","192.168.0.40","STUN","146","10704","3478","Binding Request user: uXX+:Yxd9"
"250","2.243156434","192.168.0.40","20.202.144.62","UDP","138","3478","10704","10704  >  3478 Len=96"
"251","2.259676400","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
"252","2.265109597","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"253","2.270324331","192.168.0.40","20.202.144.62","STUN","122","3478","10704","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.149.137:3480"
"254","2.283172290","fe80::a839:e574:d37a:cca0","ff02::16","ICMPv6","170","","","Multicast Listener Report Message v2"
"255","2.284598869","20.202.144.62","192.168.0.40","UDP","153","10704","3478","3478  >  10704 Len=111"
"256","2.286058821","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
